year,urbanicity,medianHI,IncarcerationRate,total_pop
2011,"urban",44825,5.0753882841593784e-3,2565518
2011,"urban",42637,6.591134844332304e-3,2206752
2011,"urban",42465,7.0071347912848084e-3,1574538
2011,"urban",44457,9.082550411948215e-3,2214356
2011,"urban",47505,2.9862144591525025e-3,919224
2011,"urban",46989,4.217411711083559e-3,737182
2011,"urban",47174,4.46293066637857e-3,1166274
2011,"urban",46125,5.954287722849533e-3,802279
2011,"urban",46590,6.153187338187511e-3,2956354
2011,"urban",47584,7.186456637567181e-3,603218
2011,"urban",47335,7.67918484380065e-3,2372257
2011,"urban",49033,2.7129934187852737e-3,725398
2011,"urban",49123,4.0403303763741774e-3,3921709
2011,"urban",50651,4.7187649275516165e-3,602912
2011,"urban",50785,6.847957613832817e-3,3824644
2011,"urban",50806,4.6464288619797725e-3,5199477
2011,"urban",51719,2.9292005167329597e-3,509354
2011,"urban",52111,3.194317170023462e-3,923202
2011,"urban",51021,4.629830226814529e-3,784694
2011,"urban",52236,4.939327584618166e-3,1421651
2011,"urban",50924,7.095188874775004e-3,4107854
2011,"urban",52491,4.499089691603228e-3,2202001
2011,"urban",52239,5.175128683524539e-3,9824490
2011,"urban",52882,6.1411332677090615e-3,1817417
2011,"urban",58617,2.2718887035146377e-3,2187167
2011,"urban",62436,2.9309150894712005e-3,906884
2011,"urban",55133,3.3456694088898316e-3,636345
2011,"urban",60159,3.5196686233501468e-3,3641536
2011,"urban",53303,4.965444696959405e-3,1030522
2011,"urban",54893,5.68483155594585e-3,925797
2011,"urban",65833,3.1585230755862156e-3,8193703
2011,"urban",71985,2.266401942612785e-3,6548706
2011,"urban",67295,2.7150750428504788e-3,1513402
2011,"urban",84741,2.763439090712673e-3,1786542
2012,"rural",31848,8.700650995136957e-4,64363
2012,"rural",30508,1.9840949784653106e-3,61993
2012,"rural",30901,2.5493752519145504e-3,99240
2012,"rural",27361,3.0944492780332674e-3,233321
2012,"rural",30773,3.670942272165283e-3,209483
2012,"rural",30095,4.292132843304871e-3,418207
2012,"rural",30179,5.184370983276107e-3,558602
2012,"rural",30283,6.115930556013677e-3,727608
2012,"rural",29401,7.3414667886604066e-3,824086
2012,"rural",29826,1.0644127255463237e-2,717203
2012,"rural",33090,5.920663114268798e-4,18579
2012,"rural",33113,1.8962346198263449e-3,140278
2012,"rural",33958,2.7149035577864068e-3,95031
2012,"rural",34192,3.122870239840169e-3,214226
2012,"rural",33993,3.691298369068379e-3,520684
2012,"rural",33918,4.20356323469482e-3,444147
2012,"rural",33916,5.10210153033296e-3,336136
2012,"rural",33952,6.129430770692768e-3,568242
2012,"rural",34204,7.35408066947493e-3,709810
2012,"rural",33954,1.0200969377672328e-2,875407
2012,"rural",36415,1.2048573349638769e-3,221603
2012,"rural",36437,2.13575808839078e-3,141870
2012,"rural",36590,2.5993277240745766e-3,191588
2012,"rural",36337,3.108996362316439e-3,253458
2012,"rural",36782,3.6024105168517484e-3,164612
2012,"rural",36081,4.230024646716187e-3,469028
2012,"rural",36135,5.0858232676414495e-3,558415
2012,"rural",35969,5.876182368308149e-3,445187
2012,"rural",36221,7.28725724107853e-3,779580
2012,"rural",36267,1.0228713530174075e-2,713775
2012,"rural",38330,1.4957451134152363e-3,137724
2012,"rural",38044,2.1316594693662444e-3,127131
2012,"rural",38257,2.5752252719298033e-3,414721
2012,"rural",37996,3.0664988349982593e-3,298712
2012,"rural",37950,3.6346401245852798e-3,369225
2012,"rural",38044,4.2736331915492675e-3,397788
2012,"rural",38203,4.981778126955378e-3,500223
2012,"rural",38420,5.967958320549149e-3,831105
2012,"rural",38342,7.206005971187571e-3,344990
2012,"rural",38333,1.0130643592648666e-2,498685
2012,"rural",40085,1.3997318823436638e-3,202896
2012,"rural",40940,1.9370856410116499e-3,256571
2012,"rural",40374,2.674782998325187e-3,366011
2012,"rural",40431,3.1584714482475614e-3,458133
2012,"rural",40099,3.5933087042679533e-3,583863
2012,"rural",40050,4.307734568633449e-3,320354
2012,"rural",40212,4.943541434489139e-3,475570
2012,"rural",40609,6.112314732323642e-3,395104
2012,"rural",40411,7.105787064608893e-3,293845
2012,"rural",40305,9.949675324675325e-3,616000
2012,"rural",41569,1.3462290544809122e-3,265928
2012,"rural",42201,2.0592203365760136e-3,464739
2012,"rural",42218,2.51732400107374e-3,502915
2012,"rural",42032,3.1502413821318776e-3,342196
2012,"rural",41876,3.648139775170124e-3,612641
2012,"rural",42094,4.237481481932146e-3,328733
2012,"rural",42154,5.0338176255445375e-3,515116
2012,"rural",41759,5.949293083998254e-3,242886
2012,"rural",42069,7.475508529514432e-3,441174
2012,"rural",42051,1.0052122114668651e-2,166532
2012,"rural",41244,5.7971014492753624e-2,552
2012,"rural",44147,1.469632446380242e-3,412348
2012,"rural",44002,2.016160451308264e-3,513352
2012,"rural",44058,2.6025444972133196e-3,730439
2012,"rural",43963,3.093895688581226e-3,778630
2012,"rural",44027,3.668922061140123e-3,544029
2012,"rural",43804,4.207639306977056e-3,298980
2012,"rural",43485,4.864046665312979e-3,108346
2012,"rural",43452,5.991671044317049e-3,262698
2012,"rural",44365,6.94300237452487e-3,110759
2012,"rural",43530,1.0850885346997075e-2,220535
2012,"rural",46361,1.4814943921079922e-3,573745
2012,"rural",46372,2.0536922596798945e-3,695333
2012,"rural",46223,2.5889385352005677e-3,600246
2012,"rural",46396,3.069408703574299e-3,419299
2012,"rural",46350,3.641657676157169e-3,249337
2012,"rural",46336,4.30093736616825e-3,436649
2012,"rural",46290,5.127623306473037e-3,361376
2012,"rural",46222,6.054632497887919e-3,234366
2012,"rural",45875,7.172461934470573e-3,229210
2012,"rural",45431,1.1370016844469399e-2,78364
2012,"rural",49451,1.3020146036773115e-3,682020
2012,"rural",49040,2.062740076824584e-3,781000
2012,"rural",49302,2.6565327104500374e-3,495759
2012,"rural",49274,3.1368570694413392e-3,599326
2012,"rural",48860,3.7331331724424184e-3,402343
2012,"rural",49448,4.3536718099750306e-3,452951
2012,"rural",49430,5.264975663041557e-3,249004
2012,"rural",48994,5.8951881483749954e-3,78369
2012,"rural",49246,7.113412236283717e-3,131723
2012,"rural",49910,9.750867878292832e-3,39176
2012,"rural",56219,1.2883395014012117e-3,1315647
2012,"rural",54926,2.0488645811879754e-3,655485
2012,"rural",55163,2.64042525968059e-3,515826
2012,"rural",53779,3.1515695665757697e-3,329677
2012,"rural",51837,3.6289028151911453e-3,286588
2012,"rural",57186,4.331168214642756e-3,358102
2012,"rural",63344,5.139126971759043e-3,288765
2012,"rural",52699,6.182994708124263e-3,145884
2012,"rural",53254,7.676348547717841e-3,62660
2012,"rural",57690,8.44923956843884e-3,15386
2012,"rural",84672,1.121854799935894e-3,37438
2012,"small/mid",37098,1.4527615244505606e-3,273961
2012,"small/mid",36631,2.2408376963350784e-3,382000
2012,"small/mid",38439,2.9041339457697435e-3,371195
2012,"small/mid",35403,3.4212616372240787e-3,425574
2012,"small/mid",33650,4.030374337954294e-3,1269361
2012,"small/mid",34985,4.423777544813842e-3,963430
2012,"small/mid",36273,4.835356467307026e-3,704188
2012,"small/mid",36338,5.437588114087409e-3,461050
2012,"small/mid",36480,6.491323475119916e-3,1454557
2012,"small/mid",36009,9.181304962254066e-3,1365710
2012,"small/mid",35754,1.6833860668939524e-2,122313
2012,"small/mid",40425,1.7665712059865917e-3,91137
2012,"small/mid",39824,2.232006789802167e-3,213261
2012,"small/mid",40151,2.8067428702928787e-3,1016837
2012,"small/mid",40342,3.5849986312619765e-3,456625
2012,"small/mid",39993,3.9597741142853625e-3,324766
2012,"small/mid",40618,4.456472920441698e-3,1033104
2012,"small/mid",40149,4.920524966608872e-3,964328
2012,"small/mid",40559,5.437123955408804e-3,2123917
2012,"small/mid",40016,6.798677538669202e-3,906794
2012,"small/mid",40757,9.743309055399715e-3,1286216
2012,"small/mid",41761,1.7024556196852184e-3,347733
2012,"small/mid",42086,2.439675768533957e-3,554172
2012,"small/mid",41837,2.9237660190351267e-3,652583
2012,"small/mid",42199,3.469303012282896e-3,780272
2012,"small/mid",41646,4.1736304896064945e-3,1072208
2012,"small/mid",42859,4.457210220521505e-3,534415
2012,"small/mid",41730,4.9298044129339556e-3,803683
2012,"small/mid",42539,5.365265944972457e-3,558593
2012,"small/mid",41593,6.6151120127140774e-3,1445327
2012,"small/mid",41835,8.468657772495662e-3,1305874
2012,"small/mid",44209,1.7770032845899422e-3,174451
2012,"small/mid",44274,2.4818699715949666e-3,315085
2012,"small/mid",43972,2.863395951121649e-3,54830
2012,"small/mid",43984,3.3698763194923015e-3,1041878
2012,"small/mid",44919,4.051337949632355e-3,476139
2012,"small/mid",43920,4.448647115811356e-3,948603
2012,"small/mid",43763,4.897814861399631e-3,1334881
2012,"small/mid",44150,5.502378728376338e-3,1792134
2012,"small/mid",44184,6.751648576563669e-3,781735
2012,"small/mid",43755,9.120655616651928e-3,1240481
2012,"small/mid",45338,1.8401450387381087e-3,147271
2012,"small/mid",45617,2.3026326236990128e-3,314857
2012,"small/mid",45901,2.802811731328025e-3,291493
2012,"small/mid",46173,3.566939484364955e-3,833768
2012,"small/mid",46131,4.152037698720936e-3,965550
2012,"small/mid",45805,4.395702335996091e-3,1997178
2012,"small/mid",45926,4.862539036953412e-3,1061174
2012,"small/mid",46098,5.446550658966135e-3,827129
2012,"small/mid",45752,6.639729074956215e-3,464778
2012,"small/mid",45857,9.669630524556922e-3,1132308
2012,"small/mid",48310,1.6172603180850493e-3,279485
2012,"small/mid",47267,2.311272345402038e-3,1047475
2012,"small/mid",47998,2.9890498426968907e-3,1375688
2012,"small/mid",48108,3.6428237557495986e-3,590476
2012,"small/mid",47037,4.0337122173396195e-3,598952
2012,"small/mid",47583,4.41536717113295e-3,873993
2012,"small/mid",47376,4.852956666984345e-3,797452
2012,"small/mid",47562,6.552592135741999e-3,1394410
2012,"small/mid",47638,8.729477753977906e-3,971994
2012,"small/mid",50598,1.6884087619639671e-3,945861
2012,"small/mid",50472,2.5140310109122536e-3,735870
2012,"small/mid",51042,3.005058606883397e-3,910132
2012,"small/mid",51080,3.2935638581325123e-3,675560
2012,"small/mid",50361,4.198159040505559e-3,1078568
2012,"small/mid",49911,4.4252933937629435e-3,1066144
2012,"small/mid",51059,4.86637318869966e-3,579487
2012,"small/mid",49067,5.449702307162654e-3,1447969
2012,"small/mid",50170,6.292644346865263e-3,522197
2012,"small/mid",49634,9.086761729853662e-3,427435
2012,"small/mid",53487,1.5098685812678886e-3,698074
2012,"small/mid",53195,2.457622527677983e-3,756829
2012,"small/mid",53350,2.882593364569163e-3,969613
2012,"small/mid",54142,3.326766048050557e-3,1383626
2012,"small/mid",52615,4.086930310009687e-3,1366796
2012,"small/mid",52929,4.392705022138952e-3,712545
2012,"small/mid",54597,4.866969218180569e-3,1149997
2012,"small/mid",54169,5.404249861045791e-3,233890
2012,"small/mid",52982,6.351960153342474e-3,321633
2012,"small/mid",52123,7.557928379458125e-3,275340
2012,"small/mid",57725,1.364169328897218e-3,1721927
2012,"small/mid",58556,2.3356368128277234e-3,1378639
2012,"small/mid",56285,2.8554144715320037e-3,1317497
2012,"small/mid",57058,3.5116223674534187e-3,961379
2012,"small/mid",55664,3.958677910034978e-3,848263
2012,"small/mid",57348,4.696966706794814e-3,354697
2012,"small/mid",57457,5.282448161454772e-3,829161
2012,"small/mid",57219,6.311799028685231e-3,572420
2012,"small/mid",67276,1.6337786922886823e-3,3225039
2012,"small/mid",66786,2.1150044387721126e-3,2447749
2012,"small/mid",62340,2.798166322206478e-3,1200429
2012,"small/mid",63300,3.3816199900470433e-3,922339
2012,"small/mid",62193,3.941930950707999e-3,83969
2012,"small/mid",62338,5.080358105921692e-3,185420
2012,"small/mid",62104,5.651138009889491e-3,83523
2012,"small/mid",61268,6.977142367947949e-3,140172
2012,"small/mid",60387,7.577008836402676e-3,96872
2012,"small/mid",85478,2.342333968490031e-3,107585
2012,"suburban",41796,1.5478067869867415e-3,68484
2012,"suburban",46226,2.2356211833145065e-3,466537
2012,"suburban",46937,2.977696797921517e-3,1185480
2012,"suburban",44587,3.4433327673358497e-3,612488
2012,"suburban",44272,3.950203495331578e-3,150372
2012,"suburban",41841,4.311421575716876e-3,988769
2012,"suburban",43505,6.009720522543181e-3,3418129
2012,"suburban",44256,2.6282232927174836e-2,14116
2012,"suburban",49752,1.825694966190834e-3,399300
2012,"suburban",49813,2.4545348288535548e-3,231001
2012,"suburban",49877,2.9570884225763846e-3,355079
2012,"suburban",49666,3.389220293111689e-3,161099
2012,"suburban",50380,3.9005995550722757e-3,400964
2012,"suburban",50140,4.416520192927061e-3,4303388
2012,"suburban",50624,5.907157657493911e-3,220072
2012,"suburban",53732,1.121593982978162e-3,15157
2012,"suburban",54282,1.4007023239821657e-3,354822
2012,"suburban",53670,1.8057112900642192e-3,549368
2012,"suburban",54822,2.008032128514056e-3,23904
2012,"suburban",52852,2.293686110070742e-3,1527236
2012,"suburban",53651,2.824137632990752e-3,994994
2012,"suburban",52058,3.3297649925470804e-3,2266226
2012,"suburban",53984,3.917165185629747e-3,154959
2012,"suburban",54334,4.374529853769023e-3,604865
2012,"suburban",53175,6.133925113464994e-3,1386551
2012,"suburban",58321,1.0459299681673487e-3,65970
2012,"suburban",57346,1.6629561618755112e-3,184611
2012,"suburban",55732,2.3089015523678523e-3,101780
2012,"suburban",56717,2.9913665663088155e-3,1755385
2012,"suburban",56812,3.377370178128885e-3,2080909
2012,"suburban",57039,3.8110998693313782e-3,1220645
2012,"suburban",55792,4.479238662342496e-3,526652
2012,"suburban",56751,6.406085203818835e-3,693091
2012,"suburban",59697,1.5004227113489218e-3,740458
2012,"suburban",61260,2.0829471507039093e-3,204998
2012,"suburban",59822,2.3451048399810814e-3,405952
2012,"suburban",61423,3.0043228868204806e-3,179741
2012,"suburban",62618,3.2395164336985268e-3,317640
2012,"suburban",62250,3.843004972697809e-3,3903716
2012,"suburban",60901,4.406241914702892e-3,382639
2012,"suburban",59562,5.14196889541711e-3,1004868
2012,"suburban",67684,9.472515664283562e-4,534177
2012,"suburban",66771,1.766597565803033e-3,917017
2012,"suburban",66829,1.9118310423387524e-3,1228142
2012,"suburban",66067,2.4915219449847697e-3,1715016
2012,"suburban",64465,2.8056844655466543e-3,913859
2012,"suburban",67299,3.237528906508094e-3,90810
2012,"suburban",66625,4.036609177705212e-3,1133377
2012,"suburban",64883,4.5634783916009445e-3,319274
2012,"suburban",63836,6.28367657916647e-3,127314
2012,"suburban",71258,7.615803201094055e-4,244229
2012,"suburban",72083,1.3324408690266927e-3,1278856
2012,"suburban",74105,1.6932554591882517e-3,1281555
2012,"suburban",71115,1.9547079324749436e-3,895786
2012,"suburban",72201,2.4847361372711775e-3,738509
2012,"suburban",70172,2.784945912710593e-3,1560533
2012,"suburban",70903,3.2467291247204617e-3,807582
2012,"suburban",73031,5.128492559482107e-3,35683
2012,"suburban",76489,5.427869478533603e-4,665086
2012,"suburban",78310,1.5264238070805541e-3,1091440
2012,"suburban",76244,1.6553293295809694e-3,1408179
2012,"suburban",76222,1.9528510592894013e-3,2324294
2012,"suburban",75718,2.1789264413518885e-3,943125
2012,"suburban",76220,3.270781826287845e-3,246730
2012,"suburban",78717,4.066708950490616e-3,107212
2012,"suburban",81738,8.655707314413456e-4,3668100
2012,"suburban",82363,1.3468811147086437e-3,455868
2012,"suburban",81288,1.7156598978468364e-3,966392
2012,"suburban",81190,2.0499970623589735e-3,629757
2012,"suburban",82456,2.411581950083829e-3,503404
2012,"suburban",85164,4.751092134165906e-3,81034
2012,"suburban",94789,9.047700317721569e-4,855466
2012,"suburban",93218,1.2971073191953017e-3,3498554
2012,"suburban",86530,1.5842754590105e-3,1688469
2012,"suburban",86532,1.887149665819056e-3,1151472
2012,"suburban",87383,2.2315971033691783e-3,449902
2012,"suburban",89203,4.403278666550497e-3,149207
2012,"suburban",108234,1.3475896521449135e-3,293858
2012,"urban",41311,3.193427108820734e-3,2571532
2012,"urban",41800,6.869552303387885e-3,2181656
2012,"urban",37869,8.923821723431681e-3,3962652
2012,"urban",32084,1.4427988542848368e-2,319102
2012,"urban",45423,4.96568420208055e-3,2592392
2012,"urban",44382,6.246865852038214e-3,933268
2012,"urban",44463,6.855693581517857e-3,1576354
2012,"urban",43574,8.651646612305728e-3,3189913
2012,"urban",49759,4.450537928229635e-3,3147260
2012,"urban",48051,5.933660484246064e-3,3826980
2012,"urban",47343,7.24461647259516e-3,2408133
2012,"urban",50599,2.732688946611176e-3,1656976
2012,"urban",50823,3.5813587089692936e-3,1975228
2012,"urban",51019,4.4360399992888115e-3,787414
2012,"urban",50674,4.842364191826681e-3,608174
2012,"urban",50455,6.340456861643385e-3,619356
2012,"urban",51580,4.241514964310834e-3,747846
2012,"urban",51367,6.674167704083825e-3,8050442
2012,"urban",52416,4.1428692824781186e-3,2235890
2012,"urban",52617,4.510263463519846e-3,1434506
2012,"urban",52160,4.652630251316405e-3,5217049
2012,"urban",53707,2.956153937112429e-3,515873
2012,"urban",55392,3.0541524726888287e-3,944943
2012,"urban",53182,4.7924250058169e-3,10834807
2012,"urban",60724,2.1769605608514134e-3,2217771
2012,"urban",60811,2.803358201390719e-3,1578464
2012,"urban",60891,3.1474569737524475e-3,3681067
2012,"urban",57293,4.485314409990892e-3,1061687
2012,"urban",56030,5.92572549550159e-3,1847875
2012,"urban",66739,3.001439340295933e-3,8292688
2012,"urban",72266,2.06476911635454e-3,6655950
2012,"urban",70209,2.4859435523082595e-3,1532215
2012,"urban",91195,2.4693849197160458e-3,1813812
2013,"rural",32191,1.2929267446627354e-3,31711
2013,"rural",30554,1.9707296121073544e-3,158317
2013,"rural",29574,2.7407407407407406e-3,67500
2013,"rural",28288,3.178826345257939e-3,187176
2013,"rural",30306,3.707596193145326e-3,239778
2013,"rural",30695,4.364772697179148e-3,415371
2013,"rural",30455,5.223399018634124e-3,574913
2013,"rural",30972,6.011363351100772e-3,597535
2013,"rural",30381,7.382696505016252e-3,854024
2013,"rural",30962,1.0940655544813683e-2,871977
2013,"rural",34577,9.867375779773551e-4,59793
2013,"rural",34893,2.05644800762972e-3,100659
2013,"rural",35097,2.72078052705693e-3,198840
2013,"rural",34876,3.23232058326012e-3,305044
2013,"rural",34895,3.6708954099380275e-3,311913
2013,"rural",35105,4.258182867859687e-3,585461
2013,"rural",34754,5.071558416181617e-3,337766
2013,"rural",34672,6.046922750133615e-3,875652
