state,year,medianHI,IncarcerationRate,total_pop
"WI",2003,100,3.0067923222243053e-3,138686
"WI",2003,110,1.2325356318606325e-3,120889
"WI",2003,108,1.7957142287074847e-3,75179
"WI",2003,110,2.1998317491321545e-3,206834
"WI",2003,111,3.506884123732725e-3,154268
"WI",2003,114,2.1387355745107876e-3,159440
"WI",2003,115,3.0580767633624014e-3,337140
"WI",2003,118,2.207193408267942e-3,127311
"WI",2003,119,2.636023954547781e-3,78148
"WI",2003,119,5.004060887107338e-3,190845
"WI",2003,119,8.214381901427417e-3,155946
"WI",2003,127,1.5752165922814387e-3,38090
"WI",2003,120,2.3978912662100094e-3,113433
"WI",2003,121,3.758369748330326e-3,233878
"WI",2003,147,2.328705776981639e-3,44660
"WI",2003,128,2.5196472493850862e-3,166690
"WI",2003,127,3.8233355306526036e-3,447515
"WI",2003,156,1.3965851241158715e-3,155379
"WI",2003,147,1.6456121103951926e-3,122143
"WI",2003,163,1.6988284771808544e-3,373787
"WI",2004,89,1.7445917655268667e-3,37258
"WI",2004,88,1.9433061552110178e-3,71013
"WI",2004,90,2.183283882886413e-3,125041
"WI",2004,86,2.6947325605043725e-3,59004
"WI",2004,86,3.3314985949766795e-3,69038
"WI",2004,81,4.231045294850969e-3,26471
"WI",2004,95,1.4495450583246001e-3,102101
"WI",2004,94,2.0522225133176144e-3,45804
"WI",2004,93,2.2411246370906126e-3,19633
"WI",2004,98,2.578790504977911e-3,94618
"WI",2004,93,3.6082474226804126e-3,42680
"WI",2004,93,1.026134735952286e-2,936914
"WI",2004,102,1.2707938772331129e-3,121971
"WI",2004,100,1.7250530785562633e-3,7536
"WI",2004,102,1.9608464937316337e-3,189204
"WI",2004,101,2.801592757363909e-3,77099
"WI",2004,99,3.026220608827804e-3,150683
"WI",2004,110,9.584999475820341e-4,66771
"WI",2004,112,1.7340100789335839e-3,55363
"WI",2004,110,1.921716733615363e-3,224799
"WI",2004,110,2.275077559462254e-3,58020
"WI",2004,107,3.635546134823522e-3,155685
"WI",2004,113,2.1170299131955286e-3,160130
"WI",2004,115,3.145966534211071e-3,285127
"WI",2004,118,2.4413426419573198e-3,207263
"WI",2004,119,3.623561031463617e-3,291702
"WI",2004,118,7.754735136230122e-3,157968
"WI",2004,127,1.5468302869370183e-3,38789
"WI",2004,120,2.275282873005833e-3,113832
"WI",2004,119,5.1770520520520525e-3,191808
"WI",2004,132,2.551593692647665e-3,213592
"WI",2004,127,3.8272593514174095e-3,453327
"WI",2004,151,1.2299291777044927e-3,73988
"WI",2004,159,1.7788650840763593e-3,500319
"WI",2004,163,1.633967720321151e-3,85069
"WI",2005,87,1.5825646590703563e-3,22116
"WI",2005,84,2.0204313280363225e-3,44050
"WI",2005,81,2.2219553206822003e-3,16652
"WI",2005,83,3.4587920261826837e-3,26888
"WI",2005,81,4.4268308107424425e-3,47438
"WI",2005,89,2.4101665205959683e-3,18256
"WI",2005,88,1.0009222124520128e-2,932540
"WI",2005,93,1.3925338760644851e-3,93355
"WI",2005,93,1.7019605276077637e-3,30553
"WI",2005,94,1.970104653545858e-3,151261
"WI",2005,92,2.1918422689135597e-3,98091
"WI",2005,92,2.867828332802254e-3,59627
"WI",2005,95,3.0262418399550385e-3,46262
"WI",2005,92,4.060676779463244e-3,42850
"WI",2005,101,1.1926871240905761e-3,58691
"WI",2005,102,1.8434468086965259e-3,228919
"WI",2005,98,2.527907294015681e-3,124609
"WI",2005,100,3.0131778855628094e-3,157309
"WI",2005,104,1.3902643406718976e-3,52508
"WI",2005,105,1.869798477275227e-3,81827
"WI",2005,108,2.2559428433958067e-3,220307
"WI",2005,108,3.5595588188388695e-3,156761
"WI",2005,111,1.1907707534331313e-3,64664
"WI",2005,110,1.7058054244612497e-3,35174
"WI",2005,109,2.1162466015137043e-3,68045
"WI",2005,113,3.354339802656356e-3,199145
"WI",2005,113,3.71353007498313e-3,238587
"WI",2005,116,1.1535996581926939e-3,23405
"WI",2005,115,2.488655361834249e-3,209350
"WI",2005,115,3.1417294256419564e-3,88168
"WI",2005,117,5.52131683665285e-3,193251
"WI",2005,118,2.2279693151833926e-3,114454
"WI",2005,119,3.483188651663087e-3,55409
"WI",2005,122,7.33971315776323e-3,160088
"WI",2005,126,1.5514522610509181e-3,39318
"WI",2005,128,2.6675929142063216e-3,215925
"WI",2005,124,3.688067478782175e-3,459048
"WI",2005,151,1.1679059446412581e-3,77061
"WI",2005,152,1.680295954013787e-3,504673
"WI",2005,169,1.4440348446782033e-3,85178
"WI",2006,89,1.6501016923135962e-3,52118
"WI",2006,90,1.7781862500249744e-3,50051
"WI",2006,85,1.995204016636067e-3,106756
"WI",2006,87,2.344727517427739e-3,95107
"WI",2006,86,2.5954108417389253e-3,16953
"WI",2006,89,3.157820869687259e-3,42751
"WI",2006,74,3.6882617062219372e-3,6236
"WI",2006,82,4.3061077135872925e-3,114953
"WI",2006,96,1.3312329435779104e-3,45071
"WI",2006,93,1.8977979961485865e-3,35831
"WI",2006,93,2.263769348333199e-3,87023
"WI",2006,91,2.732389748073665e-3,18299
"WI",2006,96,3.2181368428636616e-3,41639
"WI",2006,91,1.0236889997774824e-2,930263
"WI",2006,98,1.4439335790553634e-3,52634
"WI",2006,100,1.7975266033937302e-3,13908
"WI",2006,101,1.8652609627527082e-3,172630
"WI",2006,101,2.416918429003021e-3,59580
"WI",2006,101,2.6921805856701835e-3,124063
"WI",2006,99,3.111617733140269e-3,129836
"WI",2006,105,1.4243018585971795e-3,42828
"WI",2006,105,2.0910477020257023e-3,114775
"WI",2006,105,2.2425494246090293e-3,118615
"WI",2006,105,2.749770852428964e-3,29457
"WI",2006,108,3.512810248198559e-3,99920
"WI",2006,104,3.765658706430004e-3,158538
"WI",2006,110,1.1654225860823501e-3,103825
"WI",2006,109,2.2000036871570178e-3,162727
"WI",2006,110,3.2920238643641226e-3,89003
"WI",2006,112,2.0005548984389832e-3,68481
"WI",2006,112,2.75238886580806e-3,211816
"WI",2006,111,3.6762409915442294e-3,240191
"WI",2006,114,4.048728054460766e-3,55820
"WI",2006,113,6.183121470747493e-3,193915
"WI",2006,119,1.6977089170924675e-3,60670
"WI",2006,114,2.6568472079798637e-3,171632
"WI",2006,114,3.3852671589491815e-3,101026
"WI",2006,115,7.122216240633141e-3,161607
"WI",2006,129,2.4354290841504837e-3,46809
"WI",2006,127,3.6944806437600266e-3,465018
"WI",2006,148,1.2032487716835455e-3,79784
"WI",2006,148,1.7568987294454654e-3,508282
"WI",2006,156,1.440922190201729e-3,85362
"WI",2007,88,1.5342694422623723e-3,81472
"WI",2007,89,1.887939172151604e-3,77333
"WI",2007,88,1.9593436198873378e-3,48996
"WI",2007,84,2.318301483974905e-3,76349
"WI",2007,90,2.828694274722788e-3,35352
"WI",2007,85,3.7783993326463514e-3,20379
"WI",2007,79,4.837835745800758e-3,51676
"WI",2007,93,1.5844436442203817e-3,13885
"WI",2007,94,1.8561031602598544e-3,20473
"WI",2007,93,2.1396851029471136e-3,49540
"WI",2007,95,2.3623498399968725e-3,179059
"WI",2007,95,4.394807455217926e-3,68945
"WI",2007,92,1.0178720772814088e-2,931453
"WI",2007,100,1.3343648636179742e-3,140891
"WI",2007,102,1.8354036249221592e-3,61022
"WI",2007,102,2.2483798439359875e-3,37805
"WI",2007,99,2.6364980609881986e-3,71686
"WI",2007,101,3.121941618051493e-3,182899
"WI",2007,102,4.178854993731718e-3,19144
"WI",2007,103,9.476961956767003e-4,44318
"WI",2007,108,1.9986350784829874e-3,143598
"WI",2007,103,2.1985538401407072e-3,81872
"WI",2007,103,2.5004553809468612e-3,60389
"WI",2007,107,3.782177305400258e-3,260432
"WI",2007,110,8.038585209003215e-4,23636
"WI",2007,109,1.7662968482640613e-3,36234
"WI",2007,109,2.286069606247371e-3,164037
"WI",2007,110,3.3143460626692284e-3,89007
"WI",2007,112,6.126700789629363e-3,194395
"WI",2007,114,1.5946651203247318e-3,20694
"WI",2007,113,2.0490024136553854e-3,115178
"WI",2007,114,2.823036585643493e-3,131773
"WI",2007,112,3.815551462559386e-3,242691
"WI",2007,127,1.5656841791341519e-3,40238
"WI",2007,130,2.4158684411291005e-3,47188
"WI",2007,121,2.6188462983840655e-3,255456
"WI",2007,116,3.5584382300466243e-3,101449
"WI",2007,118,4.306279694645622e-3,56197
"WI",2007,114,7.474436813439282e-3,163223
"WI",2007,130,3.6701410385799457e-3,471644
"WI",2007,143,1.064767219856073e-3,81708
"WI",2007,155,1.808770062383048e-3,384239
"WI",2007,141,1.996857658103914e-3,129203
"WI",2007,162,1.7407152119817283e-3,85597
"WI",2008,88,1.5970498134355445e-3,68877
"WI",2008,88,1.8650317269765049e-3,46648
"WI",2008,90,2.1437952802609837e-3,118015
"WI",2008,92,2.3061758397083802e-3,80653
"WI",2008,87,2.820706958238691e-3,67359
"WI",2008,89,3.5439704088153843e-3,51637
"WI",2008,78,3.816551109980281e-3,15721
"WI",2008,85,4.8571248344161985e-3,79265
"WI",2008,95,1.3149371053980102e-3,103427
"WI",2008,95,1.9164955509924709e-3,43830
"WI",2008,95,3.2701580178545854e-3,41894
"WI",2008,96,9.492357331142377e-3,934752
"WI",2008,100,1.264905623303737e-3,81429
"WI",2008,101,1.8627864473499227e-3,28452
"WI",2008,101,2.12524885255766e-3,156217
"WI",2008,101,2.48404539972364e-3,125199
"WI",2008,100,2.7256306044771304e-3,186012
"WI",2008,104,3.559836666317663e-3,19102
"WI",2008,105,9.023031287360988e-4,44331
"WI",2008,105,1.8366816201807424e-3,61524
"WI",2008,106,2.0390287330739076e-3,69641
"WI",2008,109,2.332733859827456e-3,153468
"WI",2008,108,2.7273766556156196e-3,61231
"WI",2008,108,3.965215659178198e-3,160647
"WI",2008,111,3.461843549886794e-3,190361
"WI",2008,112,4.110386204183332e-3,244016
"WI",2008,114,1.4537701104865284e-3,20636
"WI",2008,112,2.4862045964465468e-3,164910
"WI",2008,114,2.689405234305113e-3,174388
"WI",2008,114,3.1044228629844555e-3,133036
"WI",2008,114,3.7187487734997447e-3,101916
"WI",2008,116,1.3267218361830214e-3,60299
"WI",2008,116,2.5378878999278327e-3,83140
"WI",2008,119,4.471097547993329e-3,56362
"WI",2008,115,6.583817055592349e-3,359366
"WI",2008,134,2.041284275400008e-3,178809
"WI",2008,128,3.7024556762266345e-3,477791
"WI",2008,142,1.0972166196046792e-3,123950
"WI",2008,147,1.8373374886619996e-3,85994
"WI",2008,158,1.8671238792731147e-3,386691
"WI",2009,87,1.441478022535783e-3,49255
"WI",2009,90,1.8022828916627728e-3,14981
"WI",2009,87,2.1107947362056264e-3,90961
"WI",2009,83,2.3550890004564126e-3,54775
"WI",2009,84,2.6266897302838106e-3,15609
"WI",2009,86,3.940427174472465e-3,62176
"WI",2009,84,5.0753503551545405e-3,83344
"WI",2009,94,1.560233014238949e-3,137159
"WI",2009,96,2.21574482202948e-3,168792
"WI",2009,92,2.38758456028651e-3,55286
"WI",2009,91,8.971345160756492e-3,942668
"WI",2009,104,1.2023742119359497e-3,157189
"WI",2009,100,1.8387986515476554e-3,61997
"WI",2009,98,1.9831964302464257e-3,74627
"WI",2009,103,2.4481254071982783e-3,202604
"WI",2009,101,3.363853059769654e-3,89778
"WI",2009,106,2.0833333333333333e-3,81600
"WI",2009,107,2.745143550921297e-3,224032
"WI",2009,109,3.7520695161495734e-3,102077
"WI",2009,107,4.46353429627644e-3,160411
"WI",2009,110,2.4269998021881037e-3,131438
"WI",2009,110,3.027064196183657e-3,133793
"WI",2009,110,3.6675138255273694e-3,190047
"WI",2009,111,1.8270069808027922e-3,36672
"WI",2009,111,4.4142228857982115e-3,246476
"WI",2009,114,6.516337984427339e-3,360632
"WI",2009,119,1.3213312412255348e-3,84763
"WI",2009,115,2.336408161852512e-3,115562
"WI",2009,118,2.7613564152433037e-3,259655
"WI",2009,115,4.320954860188776e-3,56469
"WI",2009,134,1.9303992278403089e-3,131579
"WI",2009,126,3.5651028188849413e-3,484979
"WI",2009,144,1.2602632214440957e-3,132512
"WI",2009,158,1.8151106677601894e-3,388957
"WI",2009,160,1.8632318392760013e-3,86409
"WI",2010,89,1.798321566537898e-3,15014
"WI",2010,86,2.064095600217273e-3,101255
"WI",2010,82,2.473168455436304e-3,21430
"WI",2010,84,2.8613595976024818e-3,33201
"WI",2010,89,3.4878487848784877e-3,26664
"WI",2010,84,5.436590317363827e-3,87187
"WI",2010,95,1.495207081594276e-3,109015
"WI",2010,95,2.002632301559497e-3,211222
"WI",2010,95,2.328263137664049e-3,91055
"WI",2010,96,3.365425577234387e-3,23474
"WI",2010,94,4.311377245508982e-3,20875
"WI",2010,90,8.607882363865043e-3,947736
"WI",2010,103,1.467964827173876e-3,205727
"WI",2010,100,1.886312860372714e-3,74749
"WI",2010,100,3.024823277987835e-3,152075
"WI",2010,100,3.618272274988693e-3,28743
"WI",2010,105,1.4820895182068997e-3,43857
"WI",2010,105,2.1459919969020265e-3,61976
"WI",2010,107,2.396205732164793e-3,363074
"WI",2010,104,4.1913291877428566e-3,160331
"WI",2010,111,9.72100709633518e-4,20574
"WI",2010,112,2.6744920322424874e-3,269210
"WI",2010,111,3.1850697060337306e-3,134063
"WI",2010,112,3.629201680672269e-3,190400
"WI",2010,114,1.5199325942936443e-3,60529
"WI",2010,114,4.475680121932042e-3,248007
"WI",2010,115,6.18130462369773e-3,195428
"WI",2010,127,1.2681380319473235e-3,41005
"WI",2010,123,2.7787996264749992e-3,176695
"WI",2010,118,3.8226491964891986e-3,159052
"WI",2010,115,6.855899919483734e-3,166426
"WI",2010,137,2.039624830347191e-3,131887
"WI",2010,131,3.2515494544895765e-3,488075
"WI",2010,144,8.772137793688803e-4,84358
"WI",2010,155,1.8386583034674772e-3,438907
"WI",2010,163,2.0371549279472193e-3,86395
"WI",2011,84,1.9449326303456356e-3,85350
"WI",2011,86,2.093884782647601e-3,55877
"WI",2011,83,2.7008777852802163e-3,5924
"WI",2011,86,3.501146927441748e-3,16566
"WI",2011,85,5.239410367440645e-3,87987
"WI",2011,96,1.5682462697784415e-3,199586
"WI",2011,89,2.2170626538414537e-3,57283
"WI",2011,93,2.456199945127448e-3,76541
"WI",2011,99,2.7993314218157607e-3,73589
"WI",2011,92,3.171423802370222e-3,41937
"WI",2011,89,3.336832633473305e-3,26672
"WI",2011,90,4.207995190862639e-3,19962
"WI",2011,88,8.455112400901823e-3,948302
"WI",2011,101,1.4991905965662156e-3,125401
"WI",2011,100,1.8713575362241351e-3,74812
"WI",2011,103,2.040033125290351e-3,99018
"WI",2011,99,2.378832563574648e-3,71884
"WI",2011,101,3.312128699858052e-3,19021
"WI",2011,103,4.024634507029071e-3,160263
"WI",2011,108,1.8997445721583653e-3,62640
"WI",2011,105,2.1265627013790436e-3,62072
"WI",2011,106,2.4920287287835356e-3,248392
"WI",2011,108,2.6177160967905937e-3,184894
"WI",2011,111,8.864873992148254e-4,23689
"WI",2011,111,2.3546317857977613e-3,115517
"WI",2011,112,3.0362484800107426e-3,134047
"WI",2011,112,3.526879781851781e-3,88747
"WI",2011,112,6.901808273767727e-3,166623
"WI",2011,114,1.3836887514243855e-3,36858
"WI",2011,113,3.6593907686150065e-3,139914
"WI",2011,114,4.5195511840177725e-3,248476
"WI",2011,114,6.17688300256901e-3,195406
"WI",2011,122,1.2170977897504138e-3,61622
"WI",2011,120,2.9007305543618392e-3,260624
"WI",2011,118,3.6992847628606962e-3,158409
"WI",2011,139,9.832375762601434e-4,84415
"WI",2011,143,2.2232193848413153e-3,49028
"WI",2011,130,3.268555028852817e-3,489207
"WI",2011,154,2.0344905536036537e-3,521998
"WI",2011,161,2.141823444283647e-3,86375
"WI",2012,82,2.155923344947735e-3,45920
"WI",2012,86,2.5547445255474453e-3,52060
"WI",2012,83,2.853306478684122e-3,5958
"WI",2012,85,3.624282694050136e-3,16555
"WI",2012,87,5.026764122490014e-3,36803
"WI",2012,83,6.489292667099286e-3,9246
"WI",2012,90,8.098935622497977e-3,951730
"WI",2012,93,1.6454649482555567e-3,119723
"WI",2012,96,1.9201913895680095e-3,95303
"WI",2012,92,2.216751785036313e-3,81651
"WI",2012,94,2.4964460316909956e-3,144205
"WI",2012,94,3.1922809207210233e-3,41663
"WI",2012,95,3.442839216190997e-3,31079
"WI",2012,92,5.4245706909792e-3,61203
"WI",2012,100,1.5198618307426597e-3,115800
"WI",2012,102,2.0438687851901736e-3,127699
"WI",2012,99,2.625795587521763e-3,70074
"WI",2012,99,3.777544596012592e-3,19060
"WI",2012,99,4.1342990455460905e-3,159882
"WI",2012,105,1.685947694500795e-3,72956
"WI",2012,105,1.9238515925601811e-3,143982
"WI",2012,102,2.742674628523816e-3,115216
"WI",2012,103,2.915861584401897e-3,28465
"WI",2012,108,4.298972158467219e-3,250525
"WI",2012,109,1.2815608263198163e-3,52280
"WI",2012,110,2.7881096377845574e-3,167497
"WI",2012,109,3.4985830738550887e-3,228664
"WI",2012,112,8.907363420427554e-4,23576
"WI",2012,111,2.232142857142857e-3,62272
"WI",2012,111,2.6124390286239997e-3,115218
"WI",2012,112,2.9474593049652782e-3,134353
"WI",2012,115,3.1370023139864977e-3,83838
"WI",2012,113,3.6527528205732465e-3,101841
"WI",2012,110,6.299665009670089e-3,194931
"WI",2012,117,1.4284718834924395e-3,57404
"WI",2012,123,2.9167954590159327e-3,177935
"WI",2012,119,4.093154551870148e-3,56680
"WI",2012,115,6.83868260960772e-3,166845
"WI",2012,128,1.198835417023463e-3,40873
"WI",2012,141,2.357563850687623e-3,132340
"WI",2012,127,3.297489594565995e-3,496135
"WI",2012,147,9.199740520139175e-4,84785
"WI",2012,153,2.000331496479553e-3,440427
"WI",2012,162,2.2237328755285684e-3,86791
"WI",2013,85,1.6954678839256603e-3,15335
"WI",2013,80,2.331329700578619e-3,35602
"WI",2013,83,2.7227280842706657e-3,22404
"WI",2013,82,4.788829909993076e-3,51996
"WI",2013,84,6.772009029345372e-3,50502
"WI",2013,86,8.148763081832048e-3,955237
"WI",2013,95,1.434275646530735e-3,112949
"WI",2013,96,1.879066636751178e-3,35656
"WI",2013,89,2.2535807734773206e-3,132234
"WI",2013,89,2.5079459674215336e-3,40272
"WI",2013,89,2.674591381872214e-3,43745
"WI",2013,94,3.0981726414456637e-3,88762
"WI",2013,98,3.8615460226075968e-3,28486
"WI",2013,90,4.452258093976894e-3,43798
"WI",2013,100,1.6237261897140728e-3,171827
"WI",2013,100,1.910605204380937e-3,74322
"WI",2013,99,2.2416091118381194e-3,181566
"WI",2013,100,4.0976438547835e-3,160092
"WI",2013,103,1.5246584178736878e-3,51159
"WI",2013,104,1.876812830574987e-3,29305
"WI",2013,105,2.1757952192734803e-3,132825
"WI",2013,104,2.7045419467089478e-3,285076
"WI",2013,105,3.1999288904691007e-3,45001
"WI",2013,106,2.070167792547396e-3,27534
"WI",2013,106,3.266441959269924e-3,134397
"WI",2013,106,3.276569692297227e-3,88202
"WI",2013,106,6.445363882046254e-3,167252
"WI",2013,108,1.1117161266902622e-3,44076
"WI",2013,106,2.369461818561946e-3,114794
"WI",2013,107,3.24771533893584e-3,84367
"WI",2013,108,3.939756632754837e-3,140364
"WI",2013,106,4.486451628217961e-3,252761
"WI",2013,114,1.4148119932524351e-3,36754
"WI",2013,117,2.5806163316147842e-3,179027
"WI",2013,114,3.847879243566333e-3,158269
"WI",2013,111,6.154794626114208e-3,194645
"WI",2013,124,1.0072472669205258e-3,40705
"WI",2013,136,2.4169671091059234e-3,49649
"WI",2013,123,3.040933347908613e-3,503135
"WI",2013,142,9.053391494515055e-4,85051
"WI",2013,152,2.077808772715271e-3,87111
"WI",2013,137,2.5462928086061685e-3,132742
"WI",2013,155,1.943112392371183e-3,392669
"WI",2014,82,2.3293357933579337e-3,43360
"WI",2014,83,2.554604674926555e-3,15658
"WI",2014,81,2.9475063160849632e-3,21374
"WI",2014,83,3.6240756158479846e-3,20419
"WI",2014,81,4.68469857916755e-3,51871
"WI",2014,82,6.711409395973154e-3,9089
"WI",2014,86,2.867427246659752e-3,16391
"WI",2014,85,8.119020496976772e-3,957751
"WI",2014,91,1.472542470279783e-3,111372
"WI",2014,87,2.02122283981809e-3,17811
"WI",2014,93,2.348616994767007e-3,160520
"WI",2014,93,2.843057193842059e-3,66126
"WI",2014,92,3.1182971685517146e-3,116089
"WI",2014,86,6.394884092725819e-3,41283
"WI",2014,100,1.7553473875293272e-3,116786
"WI",2014,97,2.001644207742074e-3,55954
"WI",2014,97,2.3027486445184116e-3,143307
"WI",2014,98,2.7529249827942187e-3,27607
"WI",2014,98,2.9099872474088275e-3,116839
"WI",2014,98,3.7073129395813914e-3,47204
"WI",2014,103,1.1699182704982864e-3,60688
"WI",2014,104,1.8326378707567384e-3,106404
"WI",2014,103,2.1144949337269037e-3,70466
"WI",2014,104,2.646518469508917e-3,169279
"WI",2014,102,3.7927350427350427e-3,299520
"WI",2014,105,1.3486176668914363e-3,88980
"WI",2014,106,1.9045027887362263e-3,7351
"WI",2014,105,3.2803599530110603e-3,45117
"WI",2014,104,4.102225116893974e-3,102871
"WI",2014,107,6.747428626070535e-3,167323
"WI",2014,107,3.2854349506616343e-3,87964
"WI",2014,107,3.505573342819874e-3,134928
"WI",2014,107,5.222519414632408e-3,449017
"WI",2014,113,9.334517223322633e-4,43923
"WI",2014,114,2.5555423748919656e-3,295045
"WI",2014,111,3.2728776510899745e-3,84635
"WI",2014,117,3.890431307361757e-3,56549
"WI",2014,135,9.809210848987198e-4,40778
"WI",2014,135,2.4170157911698356e-3,49648
"WI",2014,122,2.867280812965369e-3,509542
"WI",2014,150,8.523158472369788e-4,85649
"WI",2014,151,1.9929573710226536e-3,393887
"WI",2014,137,2.655792712745548e-3,132917
"WI",2014,153,2.466020531054654e-3,87185
"WV",1989,74,4.774897680763984e-4,14660
"WV",1989,85,5.785920925747348e-4,10370
"WV",1989,79,6.092452973878608e-4,13131
"WV",1989,85,6.793897844481502e-4,48573
"WV",1989,87,7.464829170255526e-4,17415
"WV",1989,83,1.154438173422268e-3,23388
"WV",1989,74,1.237453595490169e-3,36365
"WV",1989,91,0.0,7805
"WV",1989,91,3.7191312109491223e-4,40332
"WV",1989,92,4.4531858834007495e-4,26947
"WV",1989,92,5.933769997946003e-4,43817
"WV",1989,93,7.01959637320854e-4,34190
"WV",1989,94,1.7033453703072836e-4,29354
"WV",1989,99,4.5447659445538557e-4,26404
"WV",1989,96,6.395786305492852e-4,26580
"WV",1989,96,7.762859032230241e-4,34781
"WV",1989,100,1.031303081776268e-3,65936
"WV",1989,100,4.810170073870469e-4,29105
"WV",1989,101,7.116977225672878e-4,77280
"WV",1989,100,7.850320554755986e-4,22929
"WV",1989,103,4.11814825333712e-4,70420
"WV",1989,105,6.240848755430738e-4,83322
"WV",1989,104,7.400510873976461e-4,41889
"WV",1989,108,2.820703967118651e-4,49633
"WV",1989,107,1.0101091725993746e-3,123749
"WV",1989,112,5.59632677460794e-4,78623
